-4.7128,-4.3658
-7.301,-3.1838
3.5496,8.2317
9.9097,-0.19789
-2.1216,-3.4806
-0.5393,7.0898
-3.9113,8.9192
8.1738,-7.6079
-2.5833,1.8426
2.29,2.2934
